vaccine,activity_type,country_code,country,year,age_first,age_last,target,coverage,gender,proportion_risk
HPV,routine,LTU,Lithuania,2022,14,14,<NA>,0.69,female,1
HPV,routine,LTU,Lithuania,2023,14,14,<NA>,0.72,female,1
HPV,routine,LTU,Lithuania,2024,14,14,<NA>,0.74,female,1
HPV,routine,LUX,Luxembourg,2006,14,14,<NA>,0,female,1
HPV,routine,LUX,Luxembourg,2007,14,14,<NA>,0,female,1
HPV,routine,LUX,Luxembourg,2008,14,14,<NA>,0,female,1
HPV,routine,LUX,Luxembourg,2009,14,14,<NA>,0,female,1
HPV,routine,LUX,Luxembourg,2010,14,14,<NA>,0.43,female,1
HPV,routine,LUX,Luxembourg,2011,14,14,<NA>,0.53,female,1
HPV,routine,LUX,Luxembourg,2012,14,14,<NA>,0.41,female,1
HPV,routine,LUX,Luxembourg,2013,14,14,<NA>,0.42,female,1
HPV,routine,LUX,Luxembourg,2014,14,14,<NA>,0.47,female,1
HPV,routine,LUX,Luxembourg,2015,14,14,<NA>,0.45,female,1
HPV,routine,LUX,Luxembourg,2016,14,14,<NA>,0.43,female,1
HPV,routine,LUX,Luxembourg,2017,14,14,<NA>,0.49,female,1
HPV,routine,LUX,Luxembourg,2018,14,14,<NA>,0.55,female,1
HPV,routine,LUX,Luxembourg,2019,14,14,<NA>,0.61,female,1
HPV,routine,LUX,Luxembourg,2020,14,14,<NA>,0.68,female,1
HPV,routine,LUX,Luxembourg,2021,14,14,<NA>,0.74,female,1
HPV,routine,LUX,Luxembourg,2022,14,14,<NA>,0.8,female,1
HPV,routine,LUX,Luxembourg,2023,14,14,<NA>,0.81,female,1
HPV,routine,LUX,Luxembourg,2024,14,14,<NA>,0.82,female,1
HPV,routine,MYS,Malaysia,2006,14,14,<NA>,0,female,1
HPV,routine,MYS,Malaysia,2007,14,14,<NA>,0,female,1
HPV,routine,MYS,Malaysia,2008,14,14,<NA>,0,female,1
HPV,routine,MYS,Malaysia,2009,14,14,<NA>,0,female,1
HPV,routine,MYS,Malaysia,2010,14,14,<NA>,0,female,1
HPV,routine,MYS,Malaysia,2011,14,14,<NA>,0,female,1
HPV,routine,MYS,Malaysia,2012,14,14,<NA>,0,female,1
HPV,routine,MYS,Malaysia,2013,14,14,<NA>,0.82,female,1
HPV,routine,MYS,Malaysia,2014,14,14,<NA>,0.85,female,1
HPV,routine,MYS,Malaysia,2015,14,14,<NA>,0.89,female,1
HPV,routine,MYS,Malaysia,2016,14,14,<NA>,0.82,female,1
HPV,routine,MYS,Malaysia,2017,14,14,<NA>,0.8,female,1
HPV,routine,MYS,Malaysia,2018,14,14,<NA>,0.77,female,1
HPV,routine,MYS,Malaysia,2019,14,14,<NA>,0.87,female,1
HPV,routine,MYS,Malaysia,2020,14,14,<NA>,0.75,female,1
HPV,routine,MYS,Malaysia,2021,14,14,<NA>,0.78,female,1
HPV,routine,MYS,Malaysia,2022,14,14,<NA>,0.76,female,1
HPV,routine,MYS,Malaysia,2023,14,14,<NA>,0.76,female,1
HPV,routine,MYS,Malaysia,2024,14,14,<NA>,0.77,female,1
HPV,routine,MDV,Maldives,2006,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2007,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2008,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2009,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2010,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2011,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2012,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2013,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2014,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2015,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2016,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2017,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2018,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2019,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2020,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2021,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2022,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2023,14,14,<NA>,0,female,1
HPV,routine,MDV,Maldives,2024,14,14,<NA>,0.66,female,1
HPV,routine,MLT,Malta,2006,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2007,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2008,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2009,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2010,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2011,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2012,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2013,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2014,14,14,<NA>,0,female,1
HPV,routine,MLT,Malta,2015,14,14,<NA>,0.85,female,1
HPV,routine,MLT,Malta,2016,14,14,<NA>,0.77,female,1
HPV,routine,MLT,Malta,2017,14,14,<NA>,0.76,female,1
HPV,routine,MLT,Malta,2018,14,14,<NA>,0.86,female,1
HPV,routine,MLT,Malta,2019,14,14,<NA>,0.78,female,1
HPV,routine,MLT,Malta,2020,14,14,<NA>,0.83,female,1
HPV,routine,MLT,Malta,2021,14,14,<NA>,0.78,female,1
HPV,routine,MLT,Malta,2022,14,14,<NA>,0.77,female,1
HPV,routine,MLT,Malta,2023,14,14,<NA>,0.8,female,1
HPV,routine,MLT,Malta,2024,14,14,<NA>,0.8,female,1
HPV,routine,MHL,Marshall Islands,2006,14,14,<NA>,0,female,1
HPV,routine,MHL,Marshall Islands,2007,14,14,<NA>,0,female,1
HPV,routine,MHL,Marshall Islands,2008,14,14,<NA>,0,female,1
HPV,routine,MHL,Marshall Islands,2009,14,14,<NA>,0,female,1
HPV,routine,MHL,Marshall Islands,2010,14,14,<NA>,0,female,1
HPV,routine,MHL,Marshall Islands,2011,14,14,<NA>,0,female,1
HPV,routine,MHL,Marshall Islands,2012,14,14,<NA>,0,female,1
HPV,routine,MHL,Marshall Islands,2013,14,14,<NA>,0.14,female,1
HPV,routine,MHL,Marshall Islands,2014,14,14,<NA>,0.14,female,1
HPV,routine,MHL,Marshall Islands,2015,14,14,<NA>,0.13,female,1
HPV,routine,MHL,Marshall Islands,2016,14,14,<NA>,0.16,female,1
HPV,routine,MHL,Marshall Islands,2017,14,14,<NA>,0.22,female,1
HPV,routine,MHL,Marshall Islands,2018,14,14,<NA>,0.31,female,1
HPV,routine,MHL,Marshall Islands,2019,14,14,<NA>,0.4,female,1
HPV,routine,MHL,Marshall Islands,2020,14,14,<NA>,0.45,female,1
HPV,routine,MHL,Marshall Islands,2021,14,14,<NA>,0.48,female,1
HPV,routine,MHL,Marshall Islands,2022,14,14,<NA>,0.52,female,1
HPV,routine,MHL,Marshall Islands,2023,14,14,<NA>,0.54,female,1
HPV,routine,MHL,Marshall Islands,2024,14,14,<NA>,0.54,female,1
HPV,routine,MRT,Mauritania,2006,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2007,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2008,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2009,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2010,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2011,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2012,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2013,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2014,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2015,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2016,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2017,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2018,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2019,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2020,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2021,14,14,<NA>,0,female,1
HPV,routine,MRT,Mauritania,2022,14,14,<NA>,0.19,female,1
HPV,routine,MRT,Mauritania,2023,14,14,<NA>,0.18,female,1
HPV,routine,MRT,Mauritania,2024,14,14,<NA>,0.26,female,1
HPV,routine,MUS,Mauritius,2006,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2007,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2008,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2009,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2010,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2011,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2012,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2013,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2014,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2015,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2016,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2017,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2018,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2019,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2020,14,14,<NA>,0,female,1
HPV,routine,MUS,Mauritius,2021,14,14,<NA>,0.58,female,1
HPV,routine,MUS,Mauritius,2022,14,14,<NA>,0.59,female,1
HPV,routine,MUS,Mauritius,2023,14,14,<NA>,0.86,female,1
HPV,routine,MUS,Mauritius,2024,14,14,<NA>,0.78,female,1
HPV,routine,MEX,Mexico,2006,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2007,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2008,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2009,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2010,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2011,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2012,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2013,14,14,<NA>,0,female,1
HPV,routine,MEX,Mexico,2014,14,14,<NA>,0.14,female,1
HPV,routine,MEX,Mexico,2015,14,14,<NA>,0.11,female,1
HPV,routine,MEX,Mexico,2016,14,14,<NA>,0.12,female,1
HPV,routine,MEX,Mexico,2017,14,14,<NA>,0.95,female,1
HPV,routine,MEX,Mexico,2018,14,14,<NA>,0.92,female,1
HPV,routine,MEX,Mexico,2019,14,14,<NA>,0.99,female,1
HPV,routine,MEX,Mexico,2020,14,14,<NA>,0.95,female,1
HPV,routine,MEX,Mexico,2021,14,14,<NA>,0.99,female,1
HPV,routine,MEX,Mexico,2022,14,14,<NA>,0.99,female,1
HPV,routine,MEX,Mexico,2023,14,14,<NA>,0.97,female,1
HPV,routine,MEX,Mexico,2024,14,14,<NA>,0.8,female,1
HPV,routine,FSM,Micronesia (Federated States of),2006,14,14,<NA>,0,female,1
HPV,routine,FSM,Micronesia (Federated States of),2007,14,14,<NA>,0,female,1
HPV,routine,FSM,Micronesia (Federated States of),2008,14,14,<NA>,0,female,1
HPV,routine,FSM,Micronesia (Federated States of),2009,14,14,<NA>,0,female,1
HPV,routine,FSM,Micronesia (Federated States of),2010,14,14,<NA>,0,female,1
HPV,routine,FSM,Micronesia (Federated States of),2011,14,14,<NA>,0,female,1
HPV,routine,FSM,Micronesia (Federated States of),2012,14,14,<NA>,0,female,1
HPV,routine,FSM,Micronesia (Federated States of),2013,14,14,<NA>,0.09,female,1
HPV,routine,FSM,Micronesia (Federated States of),2014,14,14,<NA>,0.1,female,1
HPV,routine,FSM,Micronesia (Federated States of),2015,14,14,<NA>,0.1,female,1
HPV,routine,FSM,Micronesia (Federated States of),2016,14,14,<NA>,0.13,female,1
HPV,routine,FSM,Micronesia (Federated States of),2017,14,14,<NA>,0.16,female,1
HPV,routine,FSM,Micronesia (Federated States of),2018,14,14,<NA>,0.2,female,1
HPV,routine,FSM,Micronesia (Federated States of),2019,14,14,<NA>,0.24,female,1
HPV,routine,FSM,Micronesia (Federated States of),2020,14,14,<NA>,0.34,female,1
HPV,routine,FSM,Micronesia (Federated States of),2021,14,14,<NA>,0.41,female,1
HPV,routine,FSM,Micronesia (Federated States of),2022,14,14,<NA>,0.46,female,1
HPV,routine,FSM,Micronesia (Federated States of),2023,14,14,<NA>,0.48,female,1
HPV,routine,FSM,Micronesia (Federated States of),2024,14,14,<NA>,0.48,female,1
HPV,routine,MNE,Montenegro,2006,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2007,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2008,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2009,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2010,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2011,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2012,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2013,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2014,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2015,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2016,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2017,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2018,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2019,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2020,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2021,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2022,14,14,<NA>,0,female,1
HPV,routine,MNE,Montenegro,2023,14,14,<NA>,0.19,female,1
HPV,routine,MNE,Montenegro,2024,14,14,<NA>,0.23,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2006,14,14,<NA>,0,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2007,14,14,<NA>,0,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2008,14,14,<NA>,0,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2009,14,14,<NA>,0,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2010,14,14,<NA>,0,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2011,14,14,<NA>,0,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2012,14,14,<NA>,0.55,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2013,14,14,<NA>,0.57,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2014,14,14,<NA>,0.57,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2015,14,14,<NA>,0.6,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2016,14,14,<NA>,0.63,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2017,14,14,<NA>,0.56,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2018,14,14,<NA>,0.51,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2019,14,14,<NA>,0.52,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2020,14,14,<NA>,0.61,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2021,14,14,<NA>,0.69,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2022,14,14,<NA>,0.68,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2023,14,14,<NA>,0.66,female,1
HPV,routine,NLD,Netherlands (Kingdom of the),2024,14,14,<NA>,0.65,female,1
HPV,routine,NZL,New Zealand,2006,14,14,<NA>,0,female,1
HPV,routine,NZL,New Zealand,2007,14,14,<NA>,0,female,1
HPV,routine,NZL,New Zealand,2008,14,14,<NA>,0,female,1
HPV,routine,NZL,New Zealand,2009,14,14,<NA>,0,female,1
HPV,routine,NZL,New Zealand,2010,14,14,<NA>,0,female,1
HPV,routine,NZL,New Zealand,2011,14,14,<NA>,0,female,1
HPV,routine,NZL,New Zealand,2012,14,14,<NA>,0,female,1
HPV,routine,NZL,New Zealand,2013,14,14,<NA>,0.46,female,1
HPV,routine,NZL,New Zealand,2014,14,14,<NA>,0.45,female,1
HPV,routine,NZL,New Zealand,2015,14,14,<NA>,0.55,female,1
HPV,routine,NZL,New Zealand,2016,14,14,<NA>,0.58,female,1
HPV,routine,NZL,New Zealand,2017,14,14,<NA>,0.59,female,1
HPV,routine,NZL,New Zealand,2018,14,14,<NA>,0.57,female,1
HPV,routine,NZL,New Zealand,2019,14,14,<NA>,0.63,female,1
HPV,routine,NZL,New Zealand,2020,14,14,<NA>,0.64,female,1
HPV,routine,NZL,New Zealand,2021,14,14,<NA>,0.67,female,1
HPV,routine,NZL,New Zealand,2022,14,14,<NA>,0.68,female,1
HPV,routine,NZL,New Zealand,2023,14,14,<NA>,0.68,female,1
HPV,routine,NZL,New Zealand,2024,14,14,<NA>,0.54,female,1
HPV,routine,NGA,Nigeria,2006,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2007,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2008,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2009,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2010,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2011,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2012,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2013,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2014,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2015,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2016,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2017,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2018,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2019,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2020,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2021,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2022,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2023,14,14,<NA>,0,female,1
HPV,routine,NGA,Nigeria,2024,14,14,<NA>,0.3,female,1
HPV,routine,NIU,Niue,2006,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2007,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2008,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2009,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2010,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2011,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2012,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2013,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2014,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2015,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2016,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2017,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2018,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2019,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2020,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2021,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2022,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2023,14,14,<NA>,0,female,1
HPV,routine,NIU,Niue,2024,14,14,<NA>,0.72,female,1
HPV,routine,MKD,North Macedonia,2006,14,14,<NA>,0,female,1
HPV,routine,MKD,North Macedonia,2007,14,14,<NA>,0,female,1
HPV,routine,MKD,North Macedonia,2008,14,14,<NA>,0,female,1
HPV,routine,MKD,North Macedonia,2009,14,14,<NA>,0,female,1
HPV,routine,MKD,North Macedonia,2010,14,14,<NA>,0,female,1
HPV,routine,MKD,North Macedonia,2011,14,14,<NA>,0,female,1
HPV,routine,MKD,North Macedonia,2012,14,14,<NA>,0,female,1
HPV,routine,MKD,North Macedonia,2013,14,14,<NA>,0.31,female,1
HPV,routine,MKD,North Macedonia,2014,14,14,<NA>,0.46,female,1
HPV,routine,MKD,North Macedonia,2015,14,14,<NA>,0.41,female,1
HPV,routine,MKD,North Macedonia,2016,14,14,<NA>,0.34,female,1
HPV,routine,MKD,North Macedonia,2017,14,14,<NA>,0.47,female,1
HPV,routine,MKD,North Macedonia,2018,14,14,<NA>,0.32,female,1
HPV,routine,MKD,North Macedonia,2019,14,14,<NA>,0.48,female,1
HPV,routine,MKD,North Macedonia,2020,14,14,<NA>,0.42,female,1
HPV,routine,MKD,North Macedonia,2021,14,14,<NA>,0.44,female,1
HPV,routine,MKD,North Macedonia,2022,14,14,<NA>,0.37,female,1
HPV,routine,MKD,North Macedonia,2023,14,14,<NA>,0.31,female,1
HPV,routine,MKD,North Macedonia,2024,14,14,<NA>,0.21,female,1
HPV,routine,NOR,Norway,2006,14,14,<NA>,0,female,1
HPV,routine,NOR,Norway,2007,14,14,<NA>,0,female,1
HPV,routine,NOR,Norway,2008,14,14,<NA>,0,female,1
HPV,routine,NOR,Norway,2009,14,14,<NA>,0,female,1
HPV,routine,NOR,Norway,2010,14,14,<NA>,0,female,1
HPV,routine,NOR,Norway,2011,14,14,<NA>,0,female,1
HPV,routine,NOR,Norway,2012,14,14,<NA>,0,female,1
HPV,routine,NOR,Norway,2013,14,14,<NA>,0.73,female,1
HPV,routine,NOR,Norway,2014,14,14,<NA>,0.73,female,1
HPV,routine,NOR,Norway,2015,14,14,<NA>,0.73,female,1
HPV,routine,NOR,Norway,2016,14,14,<NA>,0.79,female,1
HPV,routine,NOR,Norway,2017,14,14,<NA>,0.82,female,1
HPV,routine,NOR,Norway,2018,14,14,<NA>,0.85,female,1
HPV,routine,NOR,Norway,2019,14,14,<NA>,0.87,female,1
HPV,routine,NOR,Norway,2020,14,14,<NA>,0.88,female,1
HPV,routine,NOR,Norway,2021,14,14,<NA>,0.92,female,1
HPV,routine,NOR,Norway,2022,14,14,<NA>,0.91,female,1
HPV,routine,NOR,Norway,2023,14,14,<NA>,0.92,female,1
HPV,routine,NOR,Norway,2024,14,14,<NA>,0.91,female,1
HPV,routine,PLW,Palau,2006,14,14,<NA>,0,female,1
HPV,routine,PLW,Palau,2007,14,14,<NA>,0,female,1
HPV,routine,PLW,Palau,2008,14,14,<NA>,0,female,1
HPV,routine,PLW,Palau,2009,14,14,<NA>,0,female,1
HPV,routine,PLW,Palau,2010,14,14,<NA>,0,female,1
HPV,routine,PLW,Palau,2011,14,14,<NA>,0,female,1
HPV,routine,PLW,Palau,2012,14,14,<NA>,0,female,1
HPV,routine,PLW,Palau,2013,14,14,<NA>,0.08,female,1
HPV,routine,PLW,Palau,2014,14,14,<NA>,0.12,female,1
HPV,routine,PLW,Palau,2015,14,14,<NA>,0.2,female,1
HPV,routine,PLW,Palau,2016,14,14,<NA>,0.28,female,1
HPV,routine,PLW,Palau,2017,14,14,<NA>,0.35,female,1
HPV,routine,PLW,Palau,2018,14,14,<NA>,0.46,female,1
HPV,routine,PLW,Palau,2019,14,14,<NA>,0.55,female,1
HPV,routine,PLW,Palau,2020,14,14,<NA>,0.59,female,1
HPV,routine,PLW,Palau,2021,14,14,<NA>,0.57,female,1
HPV,routine,PLW,Palau,2022,14,14,<NA>,0.52,female,1
HPV,routine,PLW,Palau,2023,14,14,<NA>,0.43,female,1
HPV,routine,PLW,Palau,2024,14,14,<NA>,0.43,female,1
HPV,routine,PAN,Panama,2006,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2007,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2008,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2009,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2010,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2011,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2012,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2013,14,14,<NA>,0,female,1
HPV,routine,PAN,Panama,2014,14,14,<NA>,0.44,female,1
HPV,routine,PAN,Panama,2015,14,14,<NA>,0.65,female,1
HPV,routine,PAN,Panama,2016,14,14,<NA>,0.79,female,1
HPV,routine,PAN,Panama,2017,14,14,<NA>,0.78,female,1
HPV,routine,PAN,Panama,2018,14,14,<NA>,0.74,female,1
HPV,routine,PAN,Panama,2019,14,14,<NA>,0.8,female,1
HPV,routine,PAN,Panama,2020,14,14,<NA>,0.58,female,1
HPV,routine,PAN,Panama,2021,14,14,<NA>,0.77,female,1
HPV,routine,PAN,Panama,2022,14,14,<NA>,0.71,female,1
HPV,routine,PAN,Panama,2023,14,14,<NA>,0.69,female,1
HPV,routine,PAN,Panama,2024,14,14,<NA>,0.73,female,1
HPV,routine,PRY,Paraguay,2006,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2007,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2008,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2009,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2010,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2011,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2012,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2013,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2014,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2015,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2016,14,14,<NA>,0,female,1
HPV,routine,PRY,Paraguay,2017,14,14,<NA>,0.86,female,1
HPV,routine,PRY,Paraguay,2018,14,14,<NA>,0.82,female,1
HPV,routine,PRY,Paraguay,2019,14,14,<NA>,0.75,female,1
HPV,routine,PRY,Paraguay,2020,14,14,<NA>,0.72,female,1
HPV,routine,PRY,Paraguay,2021,14,14,<NA>,0.78,female,1
HPV,routine,PRY,Paraguay,2022,14,14,<NA>,0.74,female,1
HPV,routine,PRY,Paraguay,2023,14,14,<NA>,0.75,female,1
HPV,routine,PRY,Paraguay,2024,14,14,<NA>,0.73,female,1
HPV,routine,PER,Peru,2006,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2007,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2008,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2009,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2010,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2011,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2012,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2013,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2014,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2015,14,14,<NA>,0,female,1
HPV,routine,PER,Peru,2016,14,14,<NA>,0.81,female,1
HPV,routine,PER,Peru,2017,14,14,<NA>,0.09,female,1
HPV,routine,PER,Peru,2018,14,14,<NA>,0.33,female,1
HPV,routine,PER,Peru,2019,14,14,<NA>,0.63,female,1
HPV,routine,PER,Peru,2020,14,14,<NA>,0.68,female,1
HPV,routine,PER,Peru,2021,14,14,<NA>,0.74,female,1
HPV,routine,PER,Peru,2022,14,14,<NA>,0.69,female,1
HPV,routine,PER,Peru,2023,14,14,<NA>,0.74,female,1
HPV,routine,PER,Peru,2024,14,14,<NA>,0.99,female,1
HPV,routine,PHL,Philippines,2006,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2007,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2008,14,14,<NA>,0,female,1
HPV,routine,PHL,Philippines,2009,14,14,<NA>,0,female,1
